,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,age_bin,edu_bin,marital_bin,race_bin
6457,20, ?,241008, Some-college,10, Never-married, ?, Unmarried, White, Female,0,1941,11, India, <=50K,<=30,low,not-married,Non-White
6458,47, Private,324335, 9th,10, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K,31-60,low,married,Non-White
6459,41, Self-emp-inc,154080, Bachelors,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,59, United-States, >50K,31-60,high,married,Non-White
6460,48, Federal-gov,161633, 12th,13, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Germany, <=50K,31-60,high,not-married,Non-White
6461,46, State-gov,107189, HS-grad,14, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K,31-60,high,not-married,Non-White
6462,42, Private,33733, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Guatemala, <=50K,31-60,high,not-married,Non-White
6463,33, Private,122979, Assoc-voc,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,59, Jamaica, <=50K,31-60,low,not-married,Non-White
6464,69, Private,196653, HS-grad,7, Widowed, ?, Unmarried, White, Female,0,0,40, United-States, <=50K,61+,low,not-married,Non-White
6465,32, Private,200188, Some-college,10, Never-married, Adm-clerical, Wife, White, Female,0,0,64, Mexico, <=50K,31-60,low,not-married,Non-White
6466,22, Private,516413, 12th,6, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
6467,44, Private,87511, HS-grad,9, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,51, United-States, <=50K,31-60,low,not-married,Non-White
6468,70, Self-emp-not-inc,159140, HS-grad,9, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,45, South, <=50K,61+,low,not-married,Non-White
6469,55, Private,114839, HS-grad,9, Married-spouse-absent, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,married,Non-White
6470,23, Private,286185, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K,<=30,low,not-married,Non-White
6471,17, Private,328080, HS-grad,9, Divorced, Craft-repair, Husband, White, Female,0,0,14, United-States, <=50K,<=30,low,not-married,Non-White
6472,48, Self-emp-inc,349586, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,56, Mexico, >50K,31-60,high,married,Non-White
6473,38, Private,115047, Some-college,4, Never-married, Transport-moving, Husband, White, Female,0,0,40, Mexico, <=50K,31-60,low,not-married,Non-White
6474,17, Private,178510, Some-college,10, Divorced, ?, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
6475,24, Private,181979, Bachelors,4, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,34, United-States, <=50K,<=30,low,not-married,Non-White
6476,61, Private,199948, HS-grad,7, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,5430,0,18, United-States, <=50K,61+,low,married,Non-White
6477,33, Local-gov,105717, 7th-8th,4, Never-married, Machine-op-inspct, Wife, White, Male,0,0,15, United-States, <=50K,31-60,low,not-married,Non-White
6478,22, Private,106757, Assoc-voc,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K,<=30,low,married,Non-White
6479,49, State-gov,180499, Assoc-acdm,16, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,37, United-States, >50K,31-60,high,married,Non-White
6480,26, Private,53964, 10th,10, Never-married, ?, Unmarried, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
6481,41, Private,29433, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,24, China, <=50K,31-60,low,not-married,Non-White
6482,26, ?,122929, Some-college,6, Divorced, ?, Unmarried, White, Female,0,0,42, United-States, <=50K,<=30,low,not-married,Non-White
6483,30, Private,216752, Some-college,10, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,34, United-States, <=50K,<=30,low,married,Non-White
6484,30, Private,185391, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,51, United-States, >50K,<=30,high,married,Non-White
6485,30, Private,101996, Masters,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,<=30,high,married,Non-White
6486,71, Private,212910, HS-grad,15, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,37, United-States, >50K,61+,high,married,Non-White
6487,57, Private,41075, 9th,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
6488,35, Private,181764, Doctorate,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,58, United-States, >50K,31-60,high,married,Non-White
6489,42, Private,220165, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
6490,41, Private,299602, Bachelors,12, Separated, Craft-repair, Wife, White, Female,0,0,50, United-States, <=50K,31-60,high,not-married,Non-White
6491,23, Private,130720, 11th,7, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K,<=30,low,not-married,Non-White
6492,37, Self-emp-inc,111980, Bachelors,13, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,31-60,high,married,Non-White
6493,41, Private,94567, Assoc-acdm,5, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,33, United-States, <=50K,31-60,low,not-married,Non-White
6494,51, Private,376875, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,32, Ireland, <=50K,31-60,low,not-married,Non-White
6495,35, Self-emp-not-inc,157119, HS-grad,5, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K,31-60,low,married,Non-White
6496,46, Private,111632, Assoc-acdm,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,61, United-States, >50K,31-60,high,married,Non-White
6497,20, Federal-gov,245027, 11th,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,21, United-States, <=50K,<=30,high,not-married,Non-White
6498,38, Self-emp-inc,111727, Masters,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7353,0,40, United-States, >50K,31-60,high,married,Non-White
6499,35, Private,411596, Prof-school,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,58, United-States, >50K,31-60,low,married,Non-White
6500,62, Private,117012, Doctorate,2, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,66, United-States, <=50K,61+,low,married,Non-White
6501,21, Private,177691, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
6502,24, Private,23798, 9th,9, Divorced, Other-service, Not-in-family, Other, Female,0,0,35, United-States, <=50K,<=30,low,not-married,Non-White
6503,28, Private,350208, Assoc-acdm,10, Never-married, Craft-repair, Unmarried, Black, Male,0,0,20, United-States, <=50K,<=30,low,not-married,Non-White
6504,36, Self-emp-inc,117090, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K,31-60,low,not-married,Non-White
6505,31, Private,120465, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Philippines, >50K,31-60,high,married,Non-White
6506,32, Private,117316, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,31, United-States, <=50K,31-60,low,not-married,Non-White
6507,39, Private,54446, Bachelors,13, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,58, United-States, <=50K,31-60,high,not-married,Non-White
6508,41, Local-gov,114343, Assoc-voc,16, Divorced, Protective-serv, Husband, White, Male,0,0,35, Philippines, <=50K,31-60,high,not-married,Non-White
6509,24, Local-gov,103654, HS-grad,7, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
6510,34, Federal-gov,169111, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
6511,53, Private,148516, HS-grad,9, Divorced, Machine-op-inspct, Wife, White, Female,0,0,38, United-States, <=50K,31-60,low,not-married,Non-White
6512,43, Private,115462, Masters,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
6513,48, Private,116507, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,55, United-States, >50K,31-60,high,married,Non-White
6514,24, Private,371378, Some-college,3, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,37, United-States, <=50K,<=30,low,not-married,Non-White
6515,47, Private,289392, Assoc-acdm,6, Married-spouse-absent, Transport-moving, Own-child, Black, Female,3097,0,58, Guatemala, <=50K,31-60,low,married,Non-White
6516,23, Private,111772, HS-grad,7, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, South, <=50K,<=30,low,not-married,Non-White
6517,42, Self-emp-not-inc,64922, Some-college,10, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,0,0,58, Mexico, <=50K,31-60,low,married,Non-White
6518,48, Private,55671, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,97185,0,40, United-States, >50K,31-60,high,married,Non-White
6519,28, Private,353184, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,40, Ecuador, <=50K,<=30,low,not-married,Non-White
6520,51, Private,133178, Some-college,6, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K,31-60,low,married,Non-White
6521,34, Private,183709, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,34, United-States, <=50K,31-60,low,not-married,Non-White
6522,34, Private,210623, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,58, United-States, <=50K,31-60,low,married,Non-White
6523,50, Private,112449, Bachelors,14, Married-civ-spouse, Prof-specialty, Wife, White, Male,9788,0,45, Philippines, >50K,31-60,high,married,Non-White
6524,45, Private,224446, Assoc-voc,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
6525,30, Private,113572, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K,<=30,high,not-married,Non-White
6526,43, Private,152392, Bachelors,12, Married-spouse-absent, ?, Not-in-family, Black, Female,0,0,40, United-States, <=50K,31-60,high,married,Non-White
6527,21, Private,251435, Some-college,12, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
6528,22, State-gov,130716, Assoc-acdm,7, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,14, United-States, <=50K,<=30,low,married,Non-White
6529,53, Private,296809, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, ?, <=50K,31-60,low,married,Non-White
6530,23, Private,156314, 11th,13, Never-married, Exec-managerial, Other-relative, White, Female,0,0,20, United-States, <=50K,<=30,high,not-married,Non-White
6531,62, Local-gov,168916, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,45, United-States, <=50K,61+,low,married,Non-White
6532,50, Private,119088, 5th-6th,9, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
6533,40, Private,404224, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,17, United-States, <=50K,31-60,low,not-married,Non-White
6534,36, Private,149206, Bachelors,4, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, >50K,31-60,low,married,Non-White
6535,61, Self-emp-not-inc,97002, HS-grad,10, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, ?, <=50K,61+,low,not-married,Non-White
6536,24, Private,192228, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
6537,45, Local-gov,198413, Assoc-acdm,6, Never-married, ?, Unmarried, White, Female,0,0,40, Mexico, <=50K,31-60,low,not-married,Non-White
6538,30, Private,226238, Some-college,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10, United-States, <=50K,<=30,low,married,Non-White
6539,61, Private,211383, HS-grad,7, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, United-States, <=50K,61+,low,married,Non-White
6540,55, Private,231833, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,25, United-States, <=50K,31-60,low,not-married,Non-White
6541,23, Private,301243, 11th,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
6542,43, Private,188077, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, <=50K,31-60,low,not-married,Non-White
6543,22, Private,217990, Some-college,13, Never-married, Protective-serv, Own-child, White, Female,0,0,37, United-States, <=50K,<=30,high,not-married,Non-White
6544,45, ?,199191, HS-grad,9, Divorced, Craft-repair, Wife, White, Female,0,0,36, United-States, <=50K,31-60,low,not-married,Non-White
6545,24, Local-gov,38314, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K,<=30,low,not-married,Non-White
6546,39, Private,150896, HS-grad,9, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K,31-60,low,married,Non-White
6547,54, Self-emp-inc,118415, HS-grad,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,59, United-States, >50K,31-60,high,married,Non-White
6548,20, Private,230926, Bachelors,10, Never-married, Tech-support, Not-in-family, Other, Female,0,0,16, United-States, <=50K,<=30,low,not-married,Non-White
6549,31, Private,153686, Some-college,6, Married-civ-spouse, Sales, Own-child, White, Male,0,0,36, United-States, <=50K,31-60,low,married,Non-White
6550,42, Private,110495, 9th,13, Never-married, Farming-fishing, Own-child, Black, Male,0,0,37, United-States, <=50K,31-60,high,not-married,Non-White
6551,24, Private,241461, 11th,7, Never-married, Other-service, Other-relative, White, Female,0,0,20, United-States, <=50K,<=30,low,not-married,Non-White
6552,51, Private,174072, 5th-6th,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K,31-60,low,not-married,Non-White
6553,37, Self-emp-inc,160997, Masters,11, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,75, United-States, >50K,31-60,high,married,Non-White
6554,54, Private,106861, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K,31-60,low,married,Non-White
6555,24, Private,102539, Some-college,12, Never-married, Handlers-cleaners, Other-relative, Black, Female,0,1581,37, United-States, <=50K,<=30,high,not-married,Non-White
6556,31, Private,180854, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K,31-60,low,not-married,Non-White
6557,22, Private,125696, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K,<=30,low,not-married,Non-White
6558,34, Private,180853, 10th,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
6559,64, Self-emp-inc,39989, Masters,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K,61+,high,married,Non-White
6560,25, ?,299038, Some-college,6, Separated, Handlers-cleaners, Own-child, White, Female,0,0,16, United-States, <=50K,<=30,low,not-married,Non-White
6561,58, Self-emp-not-inc,37544, 7th-8th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,6700,0,32, Trinadad&Tobago, <=50K,31-60,low,married,Non-White
6562,37, Private,102064, HS-grad,9, Never-married, Sales, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K,31-60,low,not-married,Non-White
6563,43, Self-emp-not-inc,107612, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7724,0,40, Philippines, <=50K,31-60,low,married,Non-White
6564,24, Private,120167, HS-grad,6, Never-married, ?, Other-relative, White, Male,0,0,34, Iran, <=50K,<=30,low,not-married,Non-White
